Host.Family,BLFamilyLatin,species_clean,species_jetz,Lice.Species,Lice.Species2,Lice.Species3,sociality,foraging_cat,elevation_cat,TipLabel,Full_Label,keycol,valuecol
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP110041,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP120778,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP120943,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP121000,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP121402,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,regulus?,(paleno/zeledoni?),,1,understory,montane_manu,Basileuterus_coronatus,SP110009,Lice.Genus2,Myrsidea
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP110041,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP120778,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP120943,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP121000,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,(paleno/zeledoni?),,,1,understory,montane_manu,Basileuterus_coronatus,SP121402,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,regulus?,(paleno/zeledoni?),,1,understory,montane_manu,Basileuterus_coronatus,SP110009,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP110159,Lice.Genus,Myrsidea
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120660,Lice.Genus,Myrsidea
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121079,Lice.Genus,Myrsidea
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,new sp?,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121292,Lice.Genus,Myrsidea
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(regulus?),(similis/cayanensis?),,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120859,Lice.Genus,Picicola
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP110159,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120660,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121079,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,new sp?,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121292,Lice.Genus2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(regulus?),(similis/cayanensis?),,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120859,Lice.Genus2,Myrsidea
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP110159,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120660,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(similis/cayanensis?),,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121079,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,new sp?,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121292,Lice.Genus3,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,(regulus?),(similis/cayanensis?),,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120859,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V298,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V679,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P110111,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116276,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116287,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,new sp?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116254,Lice.Genus,Philopteridae
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V298,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V679,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P110111,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116276,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116287,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,new sp?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116254,Lice.Genus2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V298,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V679,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P110111,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116276,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,ochrolaemi?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116287,Lice.Genus3,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,new sp?,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116254,Lice.Genus3,
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,(ochrolaemi?),(ochrolaemi?),,1,understory,lowland_manu,Automolus_melanopezus,P115929,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,(ochrolaemi?),(ochrolaemi?),,1,understory,lowland_manu,Automolus_melanopezus,P115929,Lice.Genus2,Rallicola?
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,(ochrolaemi?),(ochrolaemi?),,1,understory,lowland_manu,Automolus_melanopezus,P115929,Lice.Genus3,
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,(edgarsmithi?),,,1,understory,lowland_manu,Automolus_infuscatus,P116057,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,(edgarsmithi?),,,1,understory,lowland_manu,Automolus_infuscatus,P116057,Lice.Genus2,
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,(edgarsmithi?),,,1,understory,lowland_manu,Automolus_infuscatus,P116057,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W121048,Lice.Genus,Brueelia?
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130572,Lice.Genus,Brueelia?
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120305,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130118,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130298,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130349,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130377,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130378,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130560,Lice.Genus,Myrsidea
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W121048,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130572,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120305,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130118,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130298,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130349,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130377,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130378,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130560,Lice.Genus2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W121048,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(Brueelia brunneinucha?),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130572,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120305,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130118,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130298,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130349,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130377,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130378,Lice.Genus3,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,(various Myrsidea),,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130560,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110323,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110346,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116041,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116115,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P121417,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130131,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130269,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130351,Lice.Genus,Myrsidea
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110323,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110346,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116041,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116115,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P121417,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130131,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130269,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130351,Lice.Genus2,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110323,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P110346,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116041,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P116115,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P121417,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130131,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130269,Lice.Genus3,
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,taciturni?,,,1,ground-understory,lowland_manu,Arremon_taciturnus,P130351,Lice.Genus3,
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,new sp?,,,1,midhigh,montane_manu,Anisognathus_somptuosus,TL120053,Lice.Genus,Myrsidea
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,new sp?,,,1,midhigh,montane_manu,Anisognathus_somptuosus,TL120053,Lice.Genus2,
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,new sp?,,,1,midhigh,montane_manu,Anisognathus_somptuosus,TL120053,Lice.Genus3,
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp - not Myrsidea!,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W120330,Lice.Genus,Menoponidae
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp?,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W130270,Lice.Genus,Myrsidea
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp - not Myrsidea!,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W120330,Lice.Genus2,
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp?,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W130270,Lice.Genus2,
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp - not Myrsidea!,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W120330,Lice.Genus3,
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,new sp?,,,1,midhigh,high_montane_manu,Anisognathus_igniventris,W130270,Lice.Genus3,
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_manu,Ancistrops_strigilatus,P120616,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,Lice.Genus2,
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_manu,Ancistrops_strigilatus,P120616,Lice.Genus2,
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,Lice.Genus3,
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,new sp?,,,1,ground-understory,lowland_manu,Ancistrops_strigilatus,P120616,Lice.Genus3,
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,new sp?,,,1,midhigh,lowland_manu,Anabazenops_dorsalis,P115999,Lice.Genus,Philopteridae
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,new sp?,,,1,midhigh,lowland_manu,Anabazenops_dorsalis,P115999,Lice.Genus2,
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,new sp?,,,1,midhigh,lowland_manu,Anabazenops_dorsalis,P115999,Lice.Genus3,
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP110022,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP120861,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP110022,Lice.Genus2,
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP120861,Lice.Genus2,
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP110022,Lice.Genus3,
Furnariidae,Furnariidae,Anabacerthia striaticollis,Anabacerthia striaticollis,(ochrolaemi/ waterstoni),,,1,midhigh,montane_manu,Anabacerthia_striaticollis,SP120861,Lice.Genus3,
