sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,X.y,ectoparasite_code,species,species_taxonomy_SACC_2021,jetz_species,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint,Species_parameters,Station
110069,SP11,69,SP110069,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,0,1,0,0,0,0,0,0,1,0,0,Thripadectes_melanorhynchus,738,21_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1376,NA,1376,1337,Thripadectes melanorhynchus,san_pedro
110094,SP11,94,SP110094,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,high,1348,1,1,1,0,3,0,1,2,0,1,0,0,Cyphorhinus_thoracicus,767,25_9_2011_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1395,NA,1395,1348,Cyphorhinus thoracicus,san_pedro
110041,SP11,41,SP110041,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,1,1,0,3,0,0,3,0,4,0,0,Myiothlypis_coronata,4251,17_9_2011_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,NA,1541,Basileuterus coronatus,san_pedro
110042,SP11,42,SP110042,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,34,6,6,Cyphorhinus_thoracicus,934,17_9_2011_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1387,NA,1387,1348,Cyphorhinus thoracicus,san_pedro
110047,SP11,47,SP110047,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,3,1,1,1,0,2,0,0,Thripadectes_melanorhynchus,936,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro
110126,SP11,126,SP110126,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,1,1,0,1,0,1,0,0,7,0,0,Cyphorhinus_thoracicus,818,1_10_2011_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1362,NA,1362,1348,Cyphorhinus thoracicus,san_pedro
110143,SP11,143,SP110143,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,0,0,0,0,0,0,0,0,0,0,0,0,NA,4257,3_10_2011_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1362,1541,Basileuterus coronatus,san_pedro
110320,SP11,320,SP110320,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,0,1,0,0,0,0,0,0,4,0,0,Trichothraupis_melanops,907,27_10_2011_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,1262,NA,1262,1387,Trichothraupis melanops,san_pedro
120030,SP12,30,SP120030,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,med,1217,0,0,0,0,0,0,0,0,0,0,0,0,NA,4562,20_6_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1387,1217,Basileuterus bivittatus,san_pedro
110159,SP11,159,SP110159,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,high,1217,1,1,1,0,1,1,0,0,0,4,0,0,Myiothlypis_bivittata,4260,5_10_2011_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1337,1217,Basileuterus bivittatus,san_pedro
110367,SP11,367,SP110367,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,med,1337,1,1,1,0,2,2,0,0,0,1,0,0,Thripadectes_melanorhynchus,891,2_11_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1307,NA,1307,1337,Thripadectes melanorhynchus,san_pedro
120057,SP12,57,SP120057,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,0,1,0,0,0,0,0,0,3,0,1,Myiothlypis_coronata,4580,25_6_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1387,1541,Basileuterus coronatus,san_pedro
120065,SP12,65,SP120065,Lophotriccus_pileatus,Lophotriccus pileatus,Lophotriccus_pileatus,Tyrannidae,0,8.351454545,montane_manu,midhigh,low,1384.5,1,0,1,0,0,0,0,0,0,2,0,0,Lophotriccus_pileatus,4583,29_6_2012_san_pedro_Lophotriccus pileatus,NA,NA,NA,NA,NA,1387,1384.5,Lophotriccus pileatus,san_pedro
120080,SP12,80,SP120080,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,0,1,0,0,0,0,0,0,6,0,0,Myiothlypis_coronata,4591,21_6_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1387,1541,Basileuterus coronatus,san_pedro
120061,SP12,61,SP120061,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,0,0,2,0,0,0,yes,0,0,0,NA,2226,26_6_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro
120062,SP12,62,SP120062,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,0,1,0,0,0,0,0,0,76,0,0,Trichothraupis_melanops,2225,26_6_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro
120660,SP12,660,SP120660,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,1,0,2,1,1,0,0,6,0,0,Myiothlypis_bivittata,4600,24_7_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1307,1217,Basileuterus bivittatus,san_pedro
120670,SP12,670,SP120670,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,0,1,0,0,0,0,0,0,7,0,0,Trichothraupis_melanops,2076,25_7_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,1307,NA,1307,1387,Trichothraupis melanops,san_pedro
120675,SP12,675,SP120675,Lophotriccus_pileatus,Lophotriccus pileatus,Lophotriccus_pileatus,Tyrannidae,0,8.351454545,montane_manu,midhigh,low,1384.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,2078,25_7_2012_san_pedro_Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,1307,NA,1307,1384.5,Lophotriccus pileatus,san_pedro
120809,SP12,809,SP120809,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,0,1,0,0,0,0,0,0,4,0,0,Myiothlypis_bivittata,4609,16_8_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro
120778,SP12,778,SP120778,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,1,1,0,4,2,1,1,0,2,0,0,Myiothlypis_coronata,4607,11_8_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1395,1541,Basileuterus coronatus,san_pedro
120054,SP12,54,SP120054,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,none,1541,1,0,1,0,0,0,0,0,0,43,0,0,Myiothlypis_coronata,4578,25_6_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1387,1541,Basileuterus coronatus,san_pedro
120764,SP12,764,SP120764,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,1,0,1,0,1,0,0,4,0,0,Trichothraupis_melanops,1676,10_8_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,1395,NA,1395,1387,Trichothraupis melanops,san_pedro
120874,SP12,874,SP120874,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,0,0,0,0,0,0,0,0,0,0,0,0,NA,1666,30_8_2012_san_pedro_Myrmotherula longicauda,Myrmotherula longicauda,Myrmotherula longicauda,Myrmotherula longicauda,1376,NA,1376,1210,Myrmotherula longicauda,san_pedro
120859,SP12,859,SP120859,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,1,0,7,1,0,2,0,5,0,0,Myiothlypis_bivittata,4612,29_9_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1337,1217,Basileuterus bivittatus,san_pedro
120772,SP12,772,SP120772,Lophotriccus_pileatus,Lophotriccus pileatus,Lophotriccus_pileatus,Tyrannidae,0,8.351454545,montane_manu,midhigh,low,1384.5,1,0,1,0,0,0,0,0,0,1,0,0,Lophotriccus_pileatus,1679,10_8_2012_san_pedro_Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,1395,NA,1395,1384.5,Lophotriccus pileatus,san_pedro
120894,SP12,894,SP120894,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,0,0,0,0,0,0,0,0,0,0,0,0,NA,4613,2_9_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1395,1541,Basileuterus coronatus,san_pedro
121000,SP12,1000,SP121000,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,1,1,0,1,1,0,0,0,3,0,0,Myiothlypis_coronata,4627,24_9_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1395,1541,Basileuterus coronatus,san_pedro
120954,SP12,954,SP120954,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,8,1,2,1,0,7,0,0,Thripadectes_melanorhynchus,4620,5_9_2012_san_pedro_Thripadectes melanorhynchus,NA,NA,NA,NA,NA,NA,1337,Thripadectes melanorhynchus,san_pedro
121001,SP12,1001,SP121001,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,1,1,0,1,0,1,0,0,7,1,1,Cyphorhinus_thoracicus,1928,24_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1362,NA,1362,1348,Cyphorhinus thoracicus,san_pedro
120943,SP12,943,SP120943,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,1,1,0,5,1,1,3,0,7,0,0,Myiothlypis_coronata,4618,4_9_2012_san_pedro_Basileuterus coronatus,NA,NA,NA,NA,NA,1395,1541,Basileuterus coronatus,san_pedro
121002,SP12,1002,SP121002,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,20,5,5,10,0,2,0,0,Thripadectes_melanorhynchus,1929,24_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1362,NA,1362,1337,Thripadectes melanorhynchus,san_pedro
121019,SP12,1019,SP121019,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,6,1,2,0,0,5,0,1,Thripadectes_melanorhynchus,1940,27_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro
121022,SP12,1022,SP121022,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,0,1,0,0,0,0,0,0,3,0,0,Trichothraupis_melanops,1952,27_9_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,Trichothraupis melanops,1337,NA,1337,1387,Trichothraupis melanops,san_pedro
121025,SP12,1025,SP121025,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,20,20,20,Cyphorhinus_thoracicus,1941,27_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121031,SP12,1031,SP121031,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,1,1,0,2,0,0,2,0,54,16,16,Cyphorhinus_thoracicus,1942,27_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121046,SP12,1046,SP121046,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,12,2,3,4,0,2,1,1,Thripadectes_melanorhynchus,1956,29_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro
121057,SP12,1057,SP121057,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,30,0,0,Cyphorhinus_thoracicus,1959,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121059,SP12,1059,SP121059,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,none,1348,1,0,1,0,0,0,0,0,0,2,2,2,Cyphorhinus_thoracicus,1960,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121064,SP12,1064,SP121064,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,med,1348,1,0,1,0,0,0,0,0,0,229,0,0,Cyphorhinus_thoracicus,1961,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121065,SP12,1065,SP121065,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,78,0,0,Cyphorhinus_thoracicus,1962,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121066,SP12,1066,SP121066,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,85,31,31,Cyphorhinus_thoracicus,1963,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1337,NA,1337,1348,Cyphorhinus thoracicus,san_pedro
121077,SP12,1077,SP121077,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,0,1,0,0,0,0,0,0,2,0,0,Myiothlypis_bivittata,4632,1_10_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro
121079,SP12,1079,SP121079,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,1,0,5,1,3,1,0,21,0,0,Myiothlypis_bivittata,4633,1_10_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro
121090,SP12,1090,SP121090,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,0,0,18,1,8,3,0,0,0,0,NA,2011,2_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro
121098,SP12,1098,SP121098,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,0,0,0,0,0,0,0,0,0,0,0,0,NA,2023,3_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro
121117,SP12,1117,SP121117,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,0,1,0,0,0,0,0,0,20,1,1,Myiothlypis_bivittata,4634,4_10_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1387,1217,Basileuterus bivittatus,san_pedro
121163,SP12,1163,SP121163,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,0,0,22,4,3,15,0,0,0,0,NA,1833,20_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes melanorhynchus,1339,NA,1339,1337,Thripadectes melanorhynchus,san_pedro
121172,SP12,1172,SP121172,Lophotriccus_pileatus,Lophotriccus pileatus,Lophotriccus_pileatus,Tyrannidae,0,8.351454545,montane_manu,midhigh,low,1384.5,1,0,1,0,0,0,0,0,0,1,0,0,Lophotriccus_pileatus,1846,22_10_2012_san_pedro_Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus pileatus,1418,NA,1418,1384.5,Lophotriccus pileatus,san_pedro
121216,SP12,1216,SP121216,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,low,1487,1,0,1,0,0,0,0,0,0,4,0,0,Myrmotherula_schisticolor,1869,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro
121185,SP12,1185,SP121185,Myrmotherula_schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Thamnophilidae,1,9.628441558,montane_manu,midhigh,med,1487,1,0,1,0,0,0,0,0,0,10,1,1,Myrmotherula_schisticolor,1868,23_10_2012_san_pedro_Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula schisticolor,1418,NA,1418,1487,Myrmotherula schisticolor,san_pedro
121210,SP12,1210,SP121210,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,med,1217,1,0,1,0,0,0,0,0,0,43,1,1,Myiothlypis_bivittata,4644,23_10_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1418,1217,Basileuterus bivittatus,san_pedro
121223,SP12,1223,SP121223,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,0,0,0,0,0,0,0,0,0,0,0,0,NA,4646,25_10_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,385,1217,Basileuterus bivittatus,san_pedro
121226,SP12,1226,SP121226,Myrmotherula_longicauda,Myrmotherula longicauda,Myrmotherula_longicauda,Thamnophilidae,1,8.21,montane_manu,midhigh,low,1210,1,0,1,0,0,0,0,0,0,3,0,0,Myrmotherula_longicauda,4647,25_10_2012_san_pedro_Myrmotherula longicauda,NA,NA,NA,NA,NA,1418,1210,Myrmotherula longicauda,san_pedro
121273,SP12,1273,SP121273,Cyphorhinus_thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,32.136625,montane_manu,ground,low,1348,1,0,1,0,0,0,0,0,0,99,83,83,Cyphorhinus_thoracicus,2116,7_11_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus thoracicus,1307,NA,1307,1348,Cyphorhinus thoracicus,san_pedro
121292,SP12,1292,SP121292,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,0,0,14,2,3,9,0,0,0,0,NA,4653,8_11_2012_san_pedro_Basileuterus bivittatus,NA,NA,NA,NA,NA,1307,1217,Basileuterus bivittatus,san_pedro
116148,P11,6148,P116148,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,med,421,1,1,1,0,11,1,4,6,0,11,0,1,Mionectes_oleagineus,4216,18_20_8_2011_pantiacolla_Mionectes oleagineus,NA,NA,NA,NA,NA,NA,421,Mionectes oleagineus,pantiacolla
116149,P11,6149,P116149,Myrmoborus_myotherinus,Myrmoborus myotherinus,Myrmoborus_myotherinus,Thamnophilidae,1,20.73168831,lowland_manu,ground-understory,low,426,1,1,1,0,2,1,0,1,0,125,0,0,Myrmoborus_myotherinus,183,18_8_2011_pantiacolla_Myrmoborus myotherinus,Myrmoborus myotherinus,Myrmoborus myotherinus,Myrmoborus myotherinus,600,NA,600,426,Myrmoborus myotherinus,pantiacolla
116155,P11,6155,P116155,Myrmeciza_fortis,Hafferia fortis,Percnostola_fortis,Thamnophilidae,1,48.60083333,lowland_manu,ground,med,422.5,1,1,1,0,1,0,1,0,0,47,1,1,Percnostola_fortis,145,18_8_2011_pantiacolla_Myrmeciza fortis,Myrmeciza fortis,Hafferia fortis,Myrmeciza fortis,600,NA,600,422.5,Myrmeciza fortis,pantiacolla
116167,P11,6169,P116167,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,18,0,0,Mionectes_oleagineus,4218,18_20_8_2011_pantiacolla_Mionectes oleagineus,NA,NA,NA,NA,NA,NA,421,Mionectes oleagineus,pantiacolla
116171,P11,6171,P116171,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,1,1,0,1,0,0,1,0,1,0,0,Ceratopipra _chloromeros,4219,18_8_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,600,416,Pipra chloromeros,pantiacolla
116177,P11,6177,P116177,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,187,18_8_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,600,NA,600,417.5,Lepidothrix coronata,pantiacolla
116183,P11,6183,P116183,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,1,0,4,2,2,0,0,12,0,0,Mionectes_olivaceus,4220,18_20_8_2011_pantiacolla_Mionectes oleagineus,NA,NA,NA,NA,NA,NA,1262,Mionectes olivaceus,pantiacolla
116186,P11,6186,P116186,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,1,0,8,3,2,3,0,82,0,0,Mionectes_olivaceus,4221,18_20_8_2011_pantiacolla_Mionectes oleagineus,NA,NA,NA,NA,NA,NA,1262,Mionectes olivaceus,pantiacolla
116220,P11,6220,P116220,Rhegmatorhina_melanosticta,Rhegmatorhina melanosticta,Rhegmatorhina_melanosticta,Thamnophilidae,0,32.28411765,lowland_manu,ground,high,600,1,1,1,0,2,1,0,1,0,123,0,0,Rhegmatorhina_melanosticta,205,19_8_2011_pantiacolla_Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,600,NA,600,600,Rhegmatorhina melanosticta,pantiacolla
