,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint.1,Species_parameters,Station,X,species.y,degree,w_degree,elevation,date,year_seasonality,degree_species,degree_w_species
325,110133,P11,133,P110133,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,2,1,1,0,17,2,0,15,0,19,0,0,Pipra_fasciicauda,520,8_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,413,NA,413,413,Pipra fasciicauda,pantiacolla,325,Pipra_fasciicauda,24,2.589821312,413,2011-10-08,281,26,3.039821312
326,110137,P11,137,P110137,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,med,421,1,2,1,1,0,4,1,2,1,0,4,0,0,Tangara_schrankii,529,10_10_2011_pantiacolla_Tangara schrankii,Tangara_schrankii,413,NA,413,421,Tangara schrankii,pantiacolla,326,Tangara_schrankii,83,8.742056951,413,2011-10-10,283,98,9.304499853
327,110142,P11,142,P110142,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,none,680,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,528,10_10_2011_pantiacolla_Automolus ochrolaemus,Automolus_ochrolaemus,413,NA,413,680,Automolus ochrolaemus,pantiacolla,327,Automolus_ochrolaemus,74,6.057794909,413,2011-10-10,283,127,9.301351402
328,110175,P11,175,P110175,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,2,0,0,Lepidothrix_coronata,545,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla,328,Lepidothrix_coronata,10,0.853043121,438,2011-10-13,286,10,0.853043121
329,110179,P11,179,P110179,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,542,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla,329,Mionectes_oleagineus,60,4.53828808,438,2011-10-13,286,62,4.771319754
330,110185,P11,185,P110185,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,2,1,1,0,4,1,1,2,0,6,0,0,Mionectes_oleagineus,543,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla,330,Mionectes_oleagineus,60,4.53828808,438,2011-10-13,286,62,4.771319754
331,110190,P11,190,P110190,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,5,0,0,Lepidothrix_coronata,546,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla,331,Lepidothrix_coronata,10,0.853043121,438,2011-10-13,286,10,0.853043121
332,110192,P11,192,P110192,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,low,414,1,2,1,1,0,7,1,0,6,0,4,0,0,Mionectes_macconnelli,547,13_10_2011_pantiacolla_Mionectes macconnelli,Mionectes_macconnelli,438,NA,438,414,Mionectes macconnelli,pantiacolla,332,Mionectes_macconnelli,39,4.140692494,438,2011-10-13,286,39,4.140692494
333,110193,P11,193,P110193,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,2,1,1,0,8,1,1,4,0,20,0,0,Pipra_fasciicauda,548,13_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,438,NA,438,413,Pipra fasciicauda,pantiacolla,333,Pipra_fasciicauda,25,2.789821312,438,2011-10-13,286,26,3.039821312
334,110198,P11,198,P110198,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,1,0,0,Mionectes_oleagineus,544,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla,334,Mionectes_oleagineus,60,4.53828808,438,2011-10-13,286,62,4.771319754
335,110203,P11,203,P110203,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,27,0,0,Mionectes_oleagineus,561,14_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla,335,Mionectes_oleagineus,60,4.53828808,438,2011-10-14,287,62,4.771319754
336,110222,P11,222,P110222,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,11,0,0,Mionectes_oleagineus,567,15_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla,336,Mionectes_oleagineus,60,4.53828808,438,2011-10-15,288,62,4.771319754
337,110226,P11,226,P110226,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,566,15_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla,337,Lepidothrix_coronata,10,0.853043121,438,2011-10-15,288,10,0.853043121
338,110228,P11,228,P110228,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,0,1,0,0,1,0,0,0,0,NA,569,15_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,438,NA,438,413,Pipra fasciicauda,pantiacolla,338,Pipra_fasciicauda,25,2.789821312,438,2011-10-15,288,26,3.039821312
339,110232,P11,232,P110232,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,low,680,1,1,0,1,0,0,0,0,0,0,1,0,0,Automolus_ochrolaemus,574,17_10_2011_pantiacolla_Automolus ochrolaemus,Automolus_ochrolaemus,422,NA,422,680,Automolus ochrolaemus,pantiacolla,339,Automolus_ochrolaemus,76,6.157794909,422,2011-10-17,290,127,9.301351402
340,110243,P11,243,P110243,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,578,18_10_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,422,NA,422,1262,Mionectes olivaceus,pantiacolla,340,Mionectes_olivaceus,45,3.585188581,422,2011-10-18,291,76,5.901747981
341,110269,P11,269,P110269,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,584,19_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,422,NA,422,417.5,Lepidothrix coronata,pantiacolla,341,Lepidothrix_coronata,9,0.603043121,422,2011-10-19,292,10,0.853043121
342,110273,P11,273,P110273,Euphonia_xanthogaster,Euphonia xanthogaster,Euphonia_xanthogaster,Thraupidae,1,13.62148594,lowland_manu,midhigh,low,1337,1,1,0,1,0,0,0,0,0,0,19,0,0,Euphonia_xanthogaster,585,19_10_2011_pantiacolla_Euphonia xanthogaster,Euphonia_xanthogaster,422,NA,422,1337,Euphonia xanthogaster,pantiacolla,342,Euphonia_xanthogaster,52,2.317508161,422,2011-10-19,292,110,8.935766985
343,110292,P11,292,P110292,Xenops_minutus,Xenops minutus,Xenops_minutus,Furnariidae,1,12.16725806,lowland_manu,undersory-midhigh,med,414,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,593,21_10_2011_pantiacolla_Xenops minutus,Xenops_minutus,398,NA,398,414,Xenops minutus,pantiacolla,343,Xenops_minutus,33,2.625975611,398,2011-10-21,294,69,4.871310843
344,110294,P11,294,P110294,Terenotriccus_erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,7.369767442,lowland_manu,midhigh,low,413,1,1,0,1,0,0,0,0,0,0,16,0,0,Terenotriccus_erythrurus,596,21_10_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus_erythrurus,398,NA,398,413,Terenotriccus erythrurus,pantiacolla,344,Terenotriccus_erythrurus,7,0.390033069,398,2011-10-21,294,7,0.390033069
345,110296,P11,296,P110296,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,2,1,1,0,6,1,1,1,0,15,0,0,Thamnophilus_schistaceus,603,22_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,398,NA,398,439,Thamnophilus schistaceus,pantiacolla,345,Thamnophilus_schistaceus,52,5.128225931,398,2011-10-22,295,89,7.052464235
346,110307,P11,307,P110307,Myrmoborus_myotherinus,Myrmoborus myotherinus,Myrmoborus_myotherinus,Thamnophilidae,1,20.73168831,lowland_manu,ground-understory,low,426,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,608,25_10_2011_pantiacolla_Myrmoborus myotherinus,Myrmoborus_myotherinus,410,NA,410,426,Myrmoborus myotherinus,pantiacolla,346,Myrmoborus_myotherinus,49,5.12734746,410,2011-10-25,298,54,5.595179627
347,110311,P11,311,P110311,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,1,0,0,Mionectes_oleagineus,604,25_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,410,NA,410,421,Mionectes oleagineus,pantiacolla,347,Mionectes_oleagineus,56,4.294742328,410,2011-10-25,298,62,4.771319754
348,110312,P11,312,P110312,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,1,0,0,5,1,1,0,0,0,0,0,NA,605,25_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,410,NA,410,421,Mionectes oleagineus,pantiacolla,348,Mionectes_oleagineus,56,4.294742328,410,2011-10-25,298,62,4.771319754
349,110317,P11,317,P110317,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,607,25_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,410,NA,410,417.5,Lepidothrix coronata,pantiacolla,349,Lepidothrix_coronata,9,0.603043121,410,2011-10-25,298,10,0.853043121
350,110320,P11,320,P110320,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,611,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla,350,Pipra_fasciicauda,24,2.589821312,410,2011-10-26,299,26,3.039821312
351,110322,P11,322,P110322,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,1,1,0,1,0,0,0,0,0,0,3,0,0,Pipra_fasciicauda,612,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla,351,Pipra_fasciicauda,24,2.589821312,410,2011-10-26,299,26,3.039821312
352,110323,P11,323,P110323,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,1,2,1,1,0,1,0,1,0,0,17,0,1,Arremon_taciturnus,616,26_10_2011_pantiacolla_Arremon taciturnus,Arremon_taciturnus,410,NA,410,429,Arremon taciturnus,pantiacolla,352,Arremon_taciturnus,18,1.583508787,410,2011-10-26,299,20,2.583508787
353,110324,P11,324,P110324,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,0,1,0,1,0,0,0,0,0,NA,613,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla,353,Pipra_fasciicauda,24,2.589821312,410,2011-10-26,299,26,3.039821312
354,110325,P11,325,P110325,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,614,26_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,410,NA,410,439,Thamnophilus schistaceus,pantiacolla,354,Thamnophilus_schistaceus,70,6.152354916,410,2011-10-26,299,89,7.052464235
355,110331,P11,331,P110331,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,1,1,0,1,0,0,0,0,0,0,7,0,0,Pipra_fasciicauda,620,28_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,432,NA,432,413,Pipra fasciicauda,pantiacolla,355,Pipra_fasciicauda,25,2.789821312,432,2011-10-28,301,26,3.039821312
356,110332,P11,332,P110332,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,0,1,0,0,0,0,0,0,6,0,0,Pipra_fasciicauda,621,28_10_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,432,NA,432,413,Pipra fasciicauda,pantiacolla,356,Pipra_fasciicauda,25,2.789821312,432,2011-10-28,301,26,3.039821312
357,110333,P11,333,P110333,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,high,417.5,1,1,0,1,0,0,0,0,0,0,6,0,1,Lepidothrix_coronata,622,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,432,NA,432,417.5,Lepidothrix coronata,pantiacolla,357,Lepidothrix_coronata,10,0.853043121,432,2011-10-28,301,10,0.853043121
358,110338,P11,338,P110338,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,3,0,1,Mionectes_oleagineus,627,28_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,432,NA,432,421,Mionectes oleagineus,pantiacolla,358,Mionectes_oleagineus,60,4.53828808,432,2011-10-28,301,62,4.771319754
359,110343,P11,343,P110343,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,med,417.5,1,1,0,1,0,0,0,0,0,0,1,0,1,Lepidothrix_coronata,623,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,432,NA,432,417.5,Lepidothrix coronata,pantiacolla,359,Lepidothrix_coronata,10,0.853043121,432,2011-10-28,301,10,0.853043121
360,110346,P11,346,P110346,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,med,429,1,2,1,1,0,3,0,2,1,0,16,0,1,Arremon_taciturnus,632,29_10_2011_pantiacolla_Arremon taciturnus,Arremon_taciturnus,432,NA,432,429,Arremon taciturnus,pantiacolla,360,Arremon_taciturnus,19,2.083508787,432,2011-10-29,302,20,2.583508787
361,110348,P11,348,P110348,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,0,0,0,Mionectes_oleagineus,631,29_10_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,432,NA,432,421,Mionectes oleagineus,pantiacolla,361,Mionectes_oleagineus,60,4.53828808,432,2011-10-29,302,62,4.771319754
362,110359,P11,359,P110359,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,643,1_11_2011_pantiacolla_Arremon taciturnus,Arremon_taciturnus,414,NA,414,429,Arremon taciturnus,pantiacolla,362,Arremon_taciturnus,18,1.583508787,414,2011-11-01,305,20,2.583508787
363,110367,P11,367,P110367,Xenops_minutus,Xenops minutus,Xenops_minutus,Furnariidae,1,12.16725806,lowland_manu,undersory-midhigh,low,414,1,1,0,1,0,0,0,0,0,0,3,0,1,Xenops_minutus,639,1_11_2011_pantiacolla_Xenops minutus,Xenops_minutus,414,NA,414,414,Xenops minutus,pantiacolla,363,Xenops_minutus,40,3.114916259,414,2011-11-01,305,69,4.871310843
364,110368,P11,368,P110368,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,1,1,1,0,0,2,0,1,1,0,0,0,0,NA,640,1_11_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,414,NA,414,413,Pipra fasciicauda,pantiacolla,364,Pipra_fasciicauda,24,2.589821312,414,2011-11-01,305,26,3.039821312
365,110373,P11,373,P110373,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,low,421,1,2,1,1,0,6,1,1,4,0,1,0,0,Tangara_schrankii,636,1_11_2011_pantiacolla_Tangara schrankii,Tangara_schrankii,414,NA,414,421,Tangara schrankii,pantiacolla,365,Tangara_schrankii,83,8.742056951,414,2011-11-01,305,98,9.304499853
366,110375,P11,375,P110375,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,2,0,0,Mionectes_oleagineus,641,1_11_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,414,NA,414,421,Mionectes oleagineus,pantiacolla,366,Mionectes_oleagineus,58,4.416065857,414,2011-11-01,305,62,4.771319754
367,110376,P11,376,P110376,Hyloctistes_subulatus,Automolus subulatus,Automolus_subulatus,Furnariidae,1,28.85,lowland_manu,undersory-midhigh,low,419,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,646,1_11_2011_pantiacolla_Hyloctistes subulatus,Automolus_subulatus,414,NA,414,419,Hyloctistes subulatus,pantiacolla,367,Automolus_subulatus,40,3.837536501,414,2011-11-01,305,45,4.584758723
368,110393,P11,393,P110393,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,653,2_11_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,414,NA,414,413,Pipra fasciicauda,pantiacolla,368,Pipra_fasciicauda,24,2.589821312,414,2011-11-02,306,26,3.039821312
369,110396,P11,396,P110396,Epinecrophylla_erythrura,Epinecrophylla erythrura,Epinecrophylla_erythrura,Thamnophilidae,1,10.562,lowland_manu,midhigh,low,424,1,2,1,1,0,1,0,0,1,0,1,0,1,Epinecrophylla_erythrura,657,2_11_2011_pantiacolla_Epinecrophylla erythrura,Epinecrophylla_erythrura,414,NA,414,424,Epinecrophylla erythrura,pantiacolla,369,Epinecrophylla_erythrura,60,5.426428887,414,2011-11-02,306,64,5.838193593
370,110399,P11,399,P110399,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,low,414,1,2,1,1,0,1,0,0,1,0,5,3,3,Mionectes_macconnelli,661,3_11_2011_pantiacolla_Mionectes macconnelli,Mionectes_macconnelli,414,NA,414,414,Mionectes macconnelli,pantiacolla,370,Mionectes_macconnelli,38,4.015692494,414,2011-11-03,307,39,4.140692494
371,110404,P11,404,P110404,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,1,0,0,0,0,0,0,2,1,1,Mionectes_oleagineus,664,3_11_2011_pantiacolla_Mionectes oleagineus,Mionectes_oleagineus,414,NA,414,421,Mionectes oleagineus,pantiacolla,371,Mionectes_oleagineus,58,4.416065857,414,2011-11-03,307,62,4.771319754
372,110405,P11,405,P110405,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,med,423.5,1,1,0,1,0,0,0,0,0,0,59,0,0,Cyanocompsa_cyanoides,659,3_11_2011_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,414,NA,414,423.5,Cyanocompsa cyanoides,pantiacolla,372,Cyanoloxia_cyanoides,13,1.138794539,414,2011-11-03,307,13,1.138794539
373,110418,P11,418,P110418,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,672,5_11_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus_schistaceus,422,NA,422,439,Thamnophilus schistaceus,pantiacolla,373,Thamnophilus_schistaceus,73,6.381980363,422,2011-11-05,309,89,7.052464235
374,110420,P11,420,P110420,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,low,414,1,2,1,1,0,0,0,0,0,Yes,2,2,2,Mionectes_macconnelli,674,5_11_2011_pantiacolla_Mionectes macconnelli,Mionectes_macconnelli,422,NA,422,414,Mionectes macconnelli,pantiacolla,374,Mionectes_macconnelli,38,4.015692494,422,2011-11-05,309,39,4.140692494
375,110421,P11,421,P110421,Trogon_violaceus,Trogon violaceus,Trogon_violaceus,Trogonidae,1,46.18,lowland_manu,understory,med,583,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,671,5_11_2011_pantiacolla_Trogon violaceus,Trogon_violaceus,422,NA,422,583,Trogon violaceus,pantiacolla,375,Trogon_violaceus,33,3.722804418,422,2011-11-05,309,34,3.922804418
376,110422,P11,422,P110422,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,675,5_11_2011_pantiacolla_Lepidothrix coronata,Lepidothrix_coronata,422,NA,422,417.5,Lepidothrix coronata,pantiacolla,376,Lepidothrix_coronata,9,0.603043121,422,2011-11-05,309,10,0.853043121
377,110424,P11,424,P110424,Saltator_maximus,Saltator maximus,Saltator_maximus,Cardinalidae,1,45.26047619,lowland_manu,other,med,989,1,2,1,1,0,1,1,0,0,0,2,0,1,Saltator_maximus,669,5_11_2011_pantiacolla_Saltator maximus,Saltator_maximus,422,NA,422,989,Saltator maximus,pantiacolla,377,Saltator_maximus,57,4.875100167,422,2011-11-05,309,104,9.489172598
378,110425,P11,425,P110425,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,670,5_11_2011_pantiacolla_Pipra fasciicauda,Pipra_fasciicauda,422,NA,422,413,Pipra fasciicauda,pantiacolla,378,Pipra_fasciicauda,25,2.789821312,422,2011-11-05,309,26,3.039821312
379,115906,P11,5906,P115906,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,high,414,1,2,1,1,0,21,3,5,13,0,502,0,0,Mionectes_macconnelli,13,9_8_2011_pantiacolla_Mionectes macconnelli,Mionectes_macconnelli,397,NA,397,414,Mionectes macconnelli,pantiacolla,379,Mionectes_macconnelli,27,2.73166171,397,2011-08-09,221,39,4.140692494
380,115910,P11,5910,P115910,Cyanocompsa_cyanoides,Cyanoloxia cyanoides,Cyanoloxia_cyanoides,Cardinalidae,1,26.23404255,lowland_manu,ground,high,423.5,1,1,0,1,0,0,0,0,0,0,278,0,1,Cyanocompsa_cyanoides,14,9_8_2011_pantiacolla_Cyanocompsa cyanoides,Cyanoloxia_cyanoides,397,NA,397,423.5,Cyanocompsa cyanoides,pantiacolla,380,Cyanoloxia_cyanoides,11,1.05491296,397,2011-08-09,221,13,1.138794539
381,115919,P11,5919,P115919,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,high,1262,1,2,1,1,0,11,0,3,8,0,149,0,0,Mionectes_olivaceus,7,9_8_2011_pantiacolla_Mionectes olivaceus,Mionectes_olivaceus,397,NA,397,1262,Mionectes olivaceus,pantiacolla,381,Mionectes_olivaceus,28,1.890609853,397,2011-08-09,221,76,5.901747981
382,115932,P11,5932,P115932,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,high,414,1,1,0,1,0,0,0,0,0,0,353,0,0,Mionectes_macconnelli,30,10_8_2011_pantiacolla_Mionectes macconnelli,Mionectes_macconnelli,397,NA,397,414,Mionectes macconnelli,pantiacolla,382,Mionectes_macconnelli,27,2.73166171,397,2011-08-10,222,39,4.140692494
383,115935,P11,5935,P115935,Xenops_minutus,Xenops minutus,Xenops_minutus,Furnariidae,1,12.16725806,lowland_manu,undersory-midhigh,med,414,1,1,0,1,0,0,0,0,0,0,33,0,1,Xenops_minutus,39,10_8_2011_pantiacolla_Xenops minutus,Xenops_minutus,397,NA,397,414,Xenops minutus,pantiacolla,383,Xenops_minutus,30,2.400391597,397,2011-08-10,222,69,4.871310843
