,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species.x,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,species.y,degree,w_degree,degree_species,w_degree_species,elevation.y
538,Thamnomanes_ardesiacus,130157,P13,157,P130157,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Thamnomanes_ardesiacus,5_9_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,398,398,Thamnomanes ardesiacus,pantiacolla,5,9,2013,2013-09-05,NA,2013-09-05,248,17.52,NA,18.58714286,-1.06714286,Thamnomanes_ardesiacus,48,4.541416425,67,5.552660458,398
539,Thamnomanes_ardesiacus,116246,P11,6246,P116246,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,12,0,0,Thamnomanes_ardesiacus,20_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,600,600,Thamnomanes ardesiacus,pantiacolla,20,8,2011,2011-08-20,NA,2011-08-20,232,17.55,NA,18.58714286,-1.03714286,Thamnomanes_ardesiacus,58,4.939317054,67,5.552660458,600
540,Thamnomanes_ardesiacus,110076,NA,P110076,P110076,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_10_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,392,392,Thamnomanes ardesiacus,pantiacolla,1,10,2011,2011-10-01,NA,2011-10-01,274,17.88,NA,18.58714286,-0.70714286,Thamnomanes_ardesiacus,36,3.602134217,67,5.552660458,392
541,Thamnomanes_ardesiacus,116154,P11,6154,P116154,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,18_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,600,600,Thamnomanes ardesiacus,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,18.03,NA,18.58714286,-0.55714286,Thamnomanes_ardesiacus,58,4.939317054,67,5.552660458,600
542,Thamnomanes_ardesiacus,130047,P13,47,P130047,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,432,432,Thamnomanes ardesiacus,pantiacolla,27,8,2013,2013-08-27,NA,2013-08-27,239,18.27,NA,18.58714286,-0.31714286,Thamnomanes_ardesiacus,64,5.429327124,67,5.552660458,432
543,Thamnomanes_ardesiacus,130050,P13,50,P130050,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,10,0,0,Thamnomanes_ardesiacus,28_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,432,432,Thamnomanes ardesiacus,pantiacolla,28,8,2013,2013-08-28,NA,2013-08-28,240,18.32,NA,18.58714286,-0.26714286,Thamnomanes_ardesiacus,64,5.429327124,67,5.552660458,432
544,Thamnomanes_ardesiacus,110073,NA,P110073,P110073,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,1_10_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,392,392,Thamnomanes ardesiacus,pantiacolla,1,10,2011,2011-10-01,NA,2011-10-01,274,18.6,NA,18.58714286,0.01285714,Thamnomanes_ardesiacus,36,3.602134217,67,5.552660458,392
545,Thamnomanes_ardesiacus,121352,P12,1352,P121352,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_10_2012_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,415,415,Thamnomanes ardesiacus,pantiacolla,20,10,2012,2012-10-20,NA,2012-10-20,294,19.91,NA,18.58714286,1.32285714,Thamnomanes_ardesiacus,63,5.393828549,67,5.552660458,415
546,Thamnomanes_ardesiacus,120788,P12,788,P120788,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16_7_2012_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,415,415,Thamnomanes ardesiacus,pantiacolla,16,7,2012,2012-07-16,NA,2012-07-16,198,19.95,NA,18.58714286,1.36285714,Thamnomanes_ardesiacus,63,5.393828549,67,5.552660458,415
547,Thamnomanes_ardesiacus,110297,NA,P110297,P110297,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,13,0,0,Thamnomanes_ardesiacus,22_10_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,421,398,398,Thamnomanes ardesiacus,pantiacolla,22,10,2011,2011-10-22,NA,2011-10-22,295,20.5,NA,18.58714286,1.91285714,Thamnomanes_ardesiacus,48,4.541416425,67,5.552660458,398
548,Thamnomanes_ardesiacus,116163,P11,6163,P116163,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,14,0,0,Thamnomanes_ardesiacus,18_8_2011_pantiacolla_Thamnomanes ardesiacus,NA,Thamnomanes_ardesiacus,421,600,600,Thamnomanes ardesiacus,pantiacolla,20,8,2011,2011-08-18,NA,2011-08-18,230,22.12,NA,18.58714286,3.53285714,Thamnomanes_ardesiacus,58,4.939317054,67,5.552660458,600
549,Thamnomanes_schistogynus,116038,P11,6038,P116038,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,14,0,0,Thamnomanes_schistogynus,14_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,415,415,Thamnomanes schistogynus,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,15.16,NA,17.905,-2.745,Thamnomanes_schistogynus,91,6.642970917,108,7.204062452,415
550,Thamnomanes_schistogynus,120924,P12,924,P120924,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,21,0,0,Thamnomanes_schistogynus,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,438,438,Thamnomanes schistogynus,pantiacolla,22,8,2012,2012-08-22,NA,2012-08-22,235,16.3,NA,17.905,-1.605,Thamnomanes_schistogynus,94,6.734140634,108,7.204062452,438
551,Thamnomanes_schistogynus,120923,P12,923,P120923,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,37,0,0,Thamnomanes_schistogynus,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,438,438,Thamnomanes schistogynus,pantiacolla,22,8,2012,2012-08-22,NA,2012-08-22,235,16.7,NA,17.905,-1.205,Thamnomanes_schistogynus,94,6.734140634,108,7.204062452,438
552,Thamnomanes_schistogynus,116360,P11,6360,P116360,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,2,0,0,Thamnomanes_schistogynus,30_8_2011_pantiacolla_Thamnomanes schistogynus,NA,Thamnomanes_schistogynus,430,385,385,Thamnomanes schistogynus,pantiacolla,30,8,2011,2011-08-30,NA,2011-08-30,242,16.72,NA,17.905,-1.185,Thamnomanes_schistogynus,44,3.717025842,108,7.204062452,385
553,Thamnomanes_schistogynus,110128,NA,P110128,P110128,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,33,0,0,Thamnomanes_schistogynus,7_10_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,397,397,Thamnomanes schistogynus,pantiacolla,7,10,2011,2011-10-07,NA,2011-10-07,280,16.78,NA,17.905,-1.125,Thamnomanes_schistogynus,61,4.883413016,108,7.204062452,397
554,Thamnomanes_schistogynus,120921,P12,921,P120921,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,13,0,0,Thamnomanes_schistogynus,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,438,438,Thamnomanes schistogynus,pantiacolla,22,8,2012,2012-08-22,NA,2012-08-22,235,17.1,NA,17.905,-0.805,Thamnomanes_schistogynus,94,6.734140634,108,7.204062452,438
555,Thamnomanes_schistogynus,121764,P12,1764,P121764,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3_12_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,414,414,Thamnomanes schistogynus,pantiacolla,3,12,2012,2012-12-03,NA,2012-12-03,338,17.18,NA,17.905,-0.725,Thamnomanes_schistogynus,90,6.627345917,108,7.204062452,414
556,Thamnomanes_schistogynus,120916,P12,916,P120916,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,52,0,0,Thamnomanes_schistogynus,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,438,438,Thamnomanes schistogynus,pantiacolla,22,8,2012,2012-08-22,NA,2012-08-22,235,17.3,NA,17.905,-0.605,Thamnomanes_schistogynus,94,6.734140634,108,7.204062452,438
557,Thamnomanes_schistogynus,116378,P11,6378,P116378,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30_8_2011_pantiacolla_Thamnomanes schistogynus,NA,Thamnomanes_schistogynus,430,385,385,Thamnomanes schistogynus,pantiacolla,30,8,2011,2011-08-30,NA,2011-08-30,242,18.13,NA,17.905,0.225,Thamnomanes_schistogynus,44,3.717025842,108,7.204062452,385
558,Thamnomanes_schistogynus,116000,NA,P116000,P116000,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,37,0,0,Thamnomanes_schistogynus,11_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,397,397,Thamnomanes schistogynus,pantiacolla,11,8,2011,2011-08-11,NA,2011-08-11,223,18.16,NA,17.905,0.255,Thamnomanes_schistogynus,61,4.883413016,108,7.204062452,397
559,Thamnomanes_schistogynus,115979,NA,P115979,P115979,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,14,1,1,Thamnomanes_schistogynus,11_8_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,397,397,Thamnomanes schistogynus,pantiacolla,11,8,2011,2011-08-11,NA,2011-08-11,223,18.2,NA,17.905,0.295,Thamnomanes_schistogynus,61,4.883413016,108,7.204062452,397
560,Thamnomanes_schistogynus,116467,P11,6467,P116467,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Thamnomanes_schistogynus,5_9_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,430,397,397,Thamnomanes schistogynus,pantiacolla,5,9,2011,2011-09-05,NA,2011-09-05,248,22.76,NA,17.905,4.855,Thamnomanes_schistogynus,61,4.883413016,108,7.204062452,397
561,Thamnophilus_schistaceus,115942,P11,5942,P115942,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,8,0,0,Thamnophilus_schistaceus,10_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,397,397,Thamnophilus schistaceus,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,18.72,NA,21.191,-2.471,Thamnophilus_schistaceus,45,4.313409004,89,7.052464235,397
562,Thamnophilus_schistaceus,116123,P11,6123,P116123,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,med,1,1,1,0,0,12,3,2,7,0,0,0,0,NA,16_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,415,415,Thamnophilus schistaceus,pantiacolla,16,8,2011,2011-08-16,NA,2011-08-16,228,18.89,NA,21.191,-2.301,Thamnophilus_schistaceus,72,6.338502102,89,7.052464235,415
563,Thamnophilus_schistaceus,115945,P11,5945,P115945,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,2,0,2,Thamnophilus_schistaceus,10_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,397,397,Thamnophilus schistaceus,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,19,NA,21.191,-2.191,Thamnophilus_schistaceus,45,4.313409004,89,7.052464235,397
564,Thamnophilus_schistaceus,110418,P11,418,P110418,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,5_11_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,422,422,Thamnophilus schistaceus,pantiacolla,5,11,2011,2011-11-05,NA,2011-11-05,309,20.41,NA,21.191,-0.781,Thamnophilus_schistaceus,73,6.381980363,89,7.052464235,422
565,Thamnophilus_schistaceus,110325,P11,325,P110325,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,26_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,410,410,Thamnophilus schistaceus,pantiacolla,26,10,2011,2011-10-26,NA,2011-10-26,299,20.7,NA,21.191,-0.491,Thamnophilus_schistaceus,70,6.152354916,89,7.052464235,410
566,Thamnophilus_schistaceus,121467,P12,1467,P121467,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31_10_2012_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,398,398,Thamnophilus schistaceus,pantiacolla,31,10,2012,2012-10-31,NA,2012-10-31,305,20.93,NA,21.191,-0.261,Thamnophilus_schistaceus,52,5.128225931,89,7.052464235,398
567,Thamnophilus_schistaceus,115993,P11,5993,P115993,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,32,0,1,Thamnophilus_schistaceus,11_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,397,397,Thamnophilus schistaceus,pantiacolla,11,8,2011,2011-08-11,NA,2011-08-11,223,21.48,NA,21.191,0.289,Thamnophilus_schistaceus,45,4.313409004,89,7.052464235,397
568,Thamnophilus_schistaceus,116120,P11,6120,P116120,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,med,1,2,1,1,0,2,2,0,0,0,8,0,0,Thamnophilus_schistaceus,16_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,415,415,Thamnophilus schistaceus,pantiacolla,16,8,2011,2011-08-16,NA,2011-08-16,228,22.07,NA,21.191,0.879,Thamnophilus_schistaceus,72,6.338502102,89,7.052464235,415
569,Thamnophilus_schistaceus,130060,P13,60,P130060,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Thamnophilus_schistaceus,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,432,432,Thamnophilus schistaceus,pantiacolla,28,8,2013,2013-08-28,NA,2013-08-28,240,23.32,NA,21.191,2.129,Thamnophilus_schistaceus,74,6.465149006,89,7.052464235,432
570,Thamnophilus_schistaceus,130067,P13,67,P130067,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,432,432,Thamnophilus schistaceus,pantiacolla,28,8,2013,2013-08-28,NA,2013-08-28,240,23.32,NA,21.191,2.129,Thamnophilus_schistaceus,74,6.465149006,89,7.052464235,432
571,Thamnophilus_schistaceus,110296,P11,296,P110296,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,lowland_manu,midhigh,low,1,2,1,1,0,6,1,1,1,0,15,0,0,Thamnophilus_schistaceus,22_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,439,398,398,Thamnophilus schistaceus,pantiacolla,22,10,2011,2011-10-22,NA,2011-10-22,295,23.55,NA,21.191,2.359,Thamnophilus_schistaceus,52,5.128225931,89,7.052464235,398
572,Thripadectes_melanorhynchus,110047,SP11,47,SP110047,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,3,1,1,1,0,2,0,0,Thripadectes_melanorhynchus,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1387,1387,Thripadectes melanorhynchus,san_pedro,19,9,2011,2011-09-19,NA,2011-09-19,262,41.28,NA,45.98929688,-4.70929688,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1387
573,Thripadectes_melanorhynchus,110039,SP11,39,SP110039,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,2,1,0,0,0,2,0,0,Thripadectes_melanorhynchus,16_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1387,1387,Thripadectes melanorhynchus,san_pedro,16,9,2011,2011-09-16,NA,2011-09-16,259,43.9,NA,45.98929688,-2.08929688,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1387
574,Thripadectes_melanorhynchus,110048,SP11,48,SP110048,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1387,1387,Thripadectes melanorhynchus,san_pedro,19,9,2011,2011-09-19,NA,2011-09-19,262,44.76,NA,45.98929688,-1.22929688,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1387
575,Thripadectes_melanorhynchus,110367,SP11,367,SP110367,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,med,1,2,1,1,0,2,2,0,0,0,1,0,0,Thripadectes_melanorhynchus,2_11_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1307,1307,Thripadectes melanorhynchus,san_pedro,2,11,2011,2011-11-02,NA,2011-11-02,306,45,error in mass used average,45.98929688,-0.98929688,Thripadectes_melanorhynchus,43,4.885638323,52,5.994101102,1307
576,Thripadectes_melanorhynchus,121046,SP12,1046,SP121046,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,12,2,3,4,0,2,1,1,Thripadectes_melanorhynchus,29_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1337,1337,Thripadectes melanorhynchus,san_pedro,29,9,2012,2012-09-29,NA,2012-09-29,273,45.05,NA,45.98929688,-0.93929688,Thripadectes_melanorhynchus,45,5.244461852,52,5.994101102,1337
577,Thripadectes_melanorhynchus,121002,SP12,1002,SP121002,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,20,5,5,10,0,2,0,0,Thripadectes_melanorhynchus,24_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1362,1362,Thripadectes melanorhynchus,san_pedro,24,9,2012,2012-09-24,NA,2012-09-24,268,45.2,NA,45.98929688,-0.78929688,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1362
578,Thripadectes_melanorhynchus,121098,SP12,1098,SP121098,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1302,1302,Thripadectes melanorhynchus,san_pedro,3,10,2012,2012-10-03,NA,2012-10-03,277,45.35,NA,45.98929688,-0.63929688,Thripadectes_melanorhynchus,45,5.046352608,52,5.994101102,1302
579,Thripadectes_melanorhynchus,120061,SP12,61,SP120061,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,1,1,0,0,2,0,0,0,yes,0,0,0,NA,26_6_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1387,1387,Thripadectes melanorhynchus,san_pedro,26,6,2012,2012-06-26,NA,2012-06-26,178,45.45,NA,45.98929688,-0.53929688,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1387
580,Thripadectes_melanorhynchus,110027,SP11,27,SP110027,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,4,3,0,1,yes,3,0,0,Thripadectes_melanorhynchus,12_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1383,1383,Thripadectes melanorhynchus,san_pedro,12,9,2011,2011-09-12,NA,2011-09-12,255,46.29,NA,45.98929688,0.30070312,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1383
581,Thripadectes_melanorhynchus,121019,SP12,1019,SP121019,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,6,1,2,0,0,5,0,1,Thripadectes_melanorhynchus,27_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1337,1337,Thripadectes melanorhynchus,san_pedro,27,9,2012,2012-09-27,NA,2012-09-27,271,47.05,NA,45.98929688,1.06070312,Thripadectes_melanorhynchus,45,5.244461852,52,5.994101102,1337
582,Thripadectes_melanorhynchus,110069,SP11,69,SP110069,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Thripadectes_melanorhynchus,21_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1376,1376,Thripadectes melanorhynchus,san_pedro,21,9,2011,2011-09-21,NA,2011-09-21,264,47.3,NA,45.98929688,1.31070312,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1376
583,Thripadectes_melanorhynchus,121090,SP12,1090,SP121090,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,1,1,0,0,18,1,8,3,0,0,0,0,NA,2_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1302,1302,Thripadectes melanorhynchus,san_pedro,2,10,2012,2012-10-02,NA,2012-10-02,276,47.6,NA,45.98929688,1.61070312,Thripadectes_melanorhynchus,45,5.046352608,52,5.994101102,1302
584,Thripadectes_melanorhynchus,120954,SP12,954,SP120954,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,2,1,1,0,8,1,2,1,0,7,0,0,Thripadectes_melanorhynchus,5_9_2012_san_pedro_Thripadectes melanorhynchus,NA,Thripadectes_melanorhynchus,1337,NA,1362,Thripadectes melanorhynchus,san_pedro,5,9,2012,2012-09-05,NA,2012-09-05,249,49.6,NA,45.98929688,3.61070312,Thripadectes_melanorhynchus,44,5.119461852,52,5.994101102,1362
585,Thripadectes_melanorhynchus,121163,SP12,1163,SP121163,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,montane_manu,understory,low,1,1,1,0,0,22,4,3,15,0,0,0,0,NA,20_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,1339,1339,Thripadectes melanorhynchus,san_pedro,20,10,2012,2012-10-20,NA,2012-10-20,294,49.8,NA,45.98929688,3.81070312,Thripadectes_melanorhynchus,45,5.244461852,52,5.994101102,1339
586,Trichothraupis_melanops,120670,SP12,670,SP120670,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,montane_manu,other,low,1,1,0,1,0,0,0,0,0,0,7,0,0,Trichothraupis_melanops,25_7_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1387,1307,1307,Trichothraupis melanops,san_pedro,25,7,2012,2012-07-25,NA,2012-07-25,207,23.2,NA,24.68761468,-1.48761468,Trichothraupis_melanops,45,4.739254382,54,5.778017008,1307
